,Unnamed: 0,Date,Close,Open,High,Low,Volume,Change,Kospi_Close,Kospi_Volume,Dow_Close,Dow_Volume,SP_Close,SSEC_Close,SSEC_Volume,EU_Close,EU_Volume,DE_Close,DE_Volume,FR_Close,FR_Volume,Gold_Close,Gold_Volume,Gas_Close,Gas_Volume,Oil_Close,oil_Volume,HG_Close,HG_Volume,JP_Close,JP_Volume,Bond_1m_Close,Bond_6m_Close,Bond_1y_Close,Bond_5y_Close,Bond_10y_Close,Bond_30y_Close,usd_krw_Close,usd_rub_Close,usd_eur_Close,VIX_Close
656,656,2019-12-08,0.0387,0.0384,0.0389,0.038,166100000.0,0.0077,2081.85,440190000.0,28015.06,224830000.0,3145.91,2912.01,13410000000.0,3692.34,29110000.0,13166.58,60140000.0,5871.91,75930000.0,1465.1,317320.0,2.334,251410.0,59.2,679610.0,2.788,5030.0,23354.4,543920000.0,1.5268,1.5493,1.5606,1.6675,1.843,2.284,1185.51,63.7533,0.9041,13.62
657,657,2019-12-09,0.0372,0.0387,0.0388,0.037,255140000.0,-0.0391,2088.65,393130000.0,27909.6,219070000.0,3135.96,2914.48,16079999999.999998,3672.18,26450000.0,13105.61,50350000.0,5837.25,56250000.0,1464.9,177220.0,2.232,322560.0,59.02,511560.0,2.818,6990.0,23430.7,558340000.0,1.537,1.562,1.558,1.6577,1.821,2.257,1189.55,63.5847,0.9037,15.86
658,658,2019-12-10,0.0363,0.0372,0.0374,0.0361,290580000.0,-0.0237,2098.0,500060000.0,27881.72,215810000.0,3132.52,2917.32,17010000000.000002,3671.78,28580000.0,13070.72,80060000.0,5848.03,73070000.0,1468.1,228830.0,2.264,270890.0,59.24,566820.0,2.8265,7310.0,23410.19,527600000.0,1.527,1.565,1.56,1.6859,1.842,2.265,1189.49,63.5011,0.9014,15.68
659,659,2019-12-11,0.0366,0.0363,0.0371,0.0361,566250000.0,0.0079,2105.62,668730000.0,27911.3,221700000.0,3141.63,2924.42,16550000000.0,3687.45,26620000.0,13146.74,69220000.0,5860.88,62940000.0,1475.0,251730.0,2.243,220220.0,58.76,589650.0,2.848,7210.0,23391.86,613410000.0,1.524,1.565,1.553,1.6381,1.793,2.225,1188.61,63.2695,0.8983,14.99
660,660,2019-12-12,0.0365,0.0366,0.0369,0.036,402500000.0,-0.0029,2137.35,584640000.0,28132.05,277740000.0,3168.57,2915.7,15180000000.0,3706.35,40500000.0,13221.64,84000000.0,5884.26,91510000.0,1472.3,409860.0,2.328,258900.0,59.18,530850.0,2.8555,20.0,23424.81,562950000.0,1.547,1.578,1.573,1.7308,1.896,2.312,1171.89,62.8402,0.8983,13.94
661,661,2019-12-13,0.0372,0.0365,0.0374,0.0364,287930000.0,0.0182,2170.25,540030000.0,28135.38,254810000.0,3168.8,2967.68,21200000000.0,3731.07,49280000.0,13282.72,106140000.0,5919.02,113200000.0,1481.2,356680.0,2.296,170400.0,60.07,512290.0,2.8555,20.0,24023.1,1150000000.0,1.557,1.562,1.534,1.6565,1.824,2.254,1175.57,62.8624,0.899,12.63
662,662,2019-12-14,0.0362,0.0372,0.0373,0.0358,312630000.0,-0.0254,2170.25,540030000.0,28135.38,254810000.0,3168.8,2967.68,21200000000.0,3731.07,49280000.0,13282.72,106140000.0,5919.02,113200000.0,1481.2,356680.0,2.296,170400.0,60.07,512290.0,2.8555,20.0,24023.1,1150000000.0,1.557,1.562,1.534,1.6565,1.824,2.254,1175.57,62.8624,0.899,12.63
663,663,2019-12-15,0.0365,0.0362,0.0366,0.0358,188090000.0,0.0066,2170.25,540030000.0,28135.38,254810000.0,3168.8,2967.68,21200000000.0,3731.07,49280000.0,13282.72,106140000.0,5919.02,113200000.0,1481.2,356680.0,2.296,170400.0,60.07,512290.0,2.8555,20.0,24023.1,1150000000.0,1.5854,1.5622,1.5264,1.6632,1.833,2.262,1175.57,62.8624,0.899,12.63
664,664,2019-12-16,0.0341,0.0365,0.0365,0.0333,312310000.0,-0.0650999999999999,2168.15,377050000.0,28235.89,286770000.0,3191.45,2984.39,21190000000.0,3772.74,30020000.0,13407.66,71200000.0,5991.66,77240000.0,1480.5,165850.0,2.341,163030.0,60.21,347400.0,2.8595,10.0,23952.35,533160000.0,1.568,1.578,1.539,1.703,1.873,2.291,1167.48,62.4428,0.8972,12.14
665,665,2019-12-17,0.0317,0.0341,0.0341,0.0312,500280000.0,-0.0719,2195.68,599530000.0,28267.16,286770000.0,3192.52,3022.42,29300000000.0,3745.28,37230000.0,13287.83,79260000.0,5968.26,84480000.0,1480.6,173250.0,2.319,162320.0,60.94,163740.0,2.8595,10.0,24066.12,639960000.0,1.552,1.578,1.534,1.7015,1.875,2.299,1163.15,62.4038,0.8968,12.29
666,666,2019-12-18,0.0343,0.0317,0.0346,0.0304,549020000.0,0.0848,2194.76,591110000.0,28239.28,289890000.0,3191.14,3017.04,24410000000.0,3739.0,33480000.0,13222.16,71000000.0,5959.6,80800000.0,1478.7,197970.0,2.286,186140.0,60.93,131070.0,2.861,2630.0,23934.43,662680000.0,1.56,1.575,1.526,1.7365,1.922,2.349,1166.57,62.661,0.8997,12.58
667,667,2019-12-19,0.033,0.0343,0.0347,0.0329,400610000.0,-0.0383,2196.56,643140000.0,28376.96,262570000.0,3205.37,3017.07,20860000000.0,3739.17,35610000.0,13211.96,84020000.0,5972.28,72320000.0,1484.4,201190.0,2.273,231820.0,61.22,35460.0,2.871,10.0,23864.85,556390000.0,1.527,1.57,1.521,1.735,1.922,2.354,1162.27,62.4133,0.899,12.5
668,668,2019-12-20,0.0339,0.033,0.0339,0.0326,257040000.00000003,0.0256999999999999,2204.18,646680000.0,28455.09,603780000.0,3221.22,3004.94,21510000000.0,3776.56,84850000.0,13318.9,170720000.0,6021.53,151360000.0,1480.9,140770.0,2.328,153380.0,60.44,552520.0,2.8535,10.0,23816.63,703190000.0,1.56,1.575,1.524,1.7337,1.919,2.344,1158.99,62.2634,0.9025,12.51
669,669,2019-12-21,0.033,0.0339,0.0339,0.0328,169620000.0,-0.0243999999999999,2204.18,646680000.0,28455.09,603780000.0,3221.22,3004.94,21510000000.0,3776.56,84850000.0,13318.9,170720000.0,6021.53,151360000.0,1480.9,140770.0,2.328,153380.0,60.44,552520.0,2.8535,10.0,23816.63,703190000.0,1.56,1.575,1.524,1.7337,1.919,2.344,1158.99,62.2634,0.9025,12.51
670,670,2019-12-22,0.0344,0.033,0.0345,0.033,218150000.0,0.0404,2204.18,646680000.0,28455.09,603780000.0,3221.22,3004.94,21510000000.0,3776.56,84850000.0,13318.9,170720000.0,6021.53,151360000.0,1480.9,140770.0,2.328,153380.0,60.44,552520.0,2.8535,10.0,23816.63,703190000.0,1.5625,1.5803,1.5209,1.7354,1.921,2.346,1158.99,62.2634,0.9025,12.51
671,671,2019-12-23,0.0331,0.0344,0.0345,0.0329,396350000.0,-0.0366,2203.71,502030000.0,28551.53,233470000.0,3224.01,2962.75,20570000000.0,3776.66,23060000.0,13300.98,56220000.0,6029.37,46600000.0,1488.7,162450.0,2.214,127890.0,60.52,314710.0,2.855,2050.0,23821.11,451640000.0,1.568,1.598,1.536,1.7455,1.928,2.354,1163.04,62.268,0.9017,12.61
672,672,2019-12-24,0.0339,0.0331,0.0345,0.0328,341100000.0,0.0227999999999999,2190.08,569970000.0,28515.45,95290000.0,3223.38,2982.68,16300000000.0,3774.39,15420000.0,13300.98,56220000.0,6029.55,12440000.0,1504.8,183680.0,2.172,49760.0,61.11,204540.0,2.875,2030.0,23830.58,379310000.0,1.555,1.609,1.531,1.7123,1.903,2.334,1162.52,61.9669,0.9018,12.67
673,673,2019-12-25,0.0334,0.0339,0.034,0.0329,229210000.0,-0.0148,2190.08,569970000.0,28515.45,95290000.0,3223.38,2981.88,17570000000.0,3774.39,15420000.0,13300.98,56220000.0,6029.55,12440000.0,1504.8,183680.0,2.172,49760.0,61.11,204540.0,2.875,2030.0,23782.87,315890000.0,1.5572,1.6193,1.5312,1.7353,1.907,2.338,1159.76,61.8489,0.9015,12.67
